Feature,Accuracy,Precision,Recall
"('pho1', 'pho4', 'pro2', 'pro3', 'pro4', 'art1', 'art3', 'art4')",0.514410480349345,0.2775966464834653,0.46966115051221435
"('pho1', 'pho4', 'pro2', 'pro3', 'pro4', 'art2', 'art3', 'art4')",0.5277292576419214,0.30186170212765956,0.5366430260047281
"('pho1', 'pho4', 'pro2', 'pro3', 'art1', 'art2', 'art3', 'art4')",0.5342794759825328,0.3155422715627669,0.582348305752561
"('pho1', 'pho4', 'pro2', 'pro4', 'art1', 'art2', 'art3', 'art4')",0.5368995633187773,0.31542461005199307,0.5736800630417652
"('pho1', 'pho4', 'pro3', 'pro4', 'art1', 'art2', 'art3', 'art4')",0.5305676855895196,0.3088937093275488,0.5610717100078803
"('pho1', 'pro1', 'pro2', 'pro3', 'pro4', 'art1', 'art2', 'art4')",0.5056768558951965,0.2978464039008533,0.5776201733648542
"('pho1', 'pro1', 'pro2', 'pro3', 'pro4', 'art1', 'art3', 'art4')",0.5013100436681223,0.267946959304984,0.46178092986603625
"('pho1', 'pro1', 'pro2', 'pro3', 'pro4', 'art2', 'art3', 'art4')",0.5100436681222708,0.29334463755828744,0.545311268715524
"('pho1', 'pro1', 'pro2', 'pro3', 'art1', 'art2', 'art3', 'art4')",0.5117903930131005,0.3069860279441118,0.6059889676910953
"('pho1', 'pro1', 'pro2', 'pro4', 'art1', 'art2', 'art3', 'art4')",0.5137554585152838,0.3002502085070892,0.5673758865248227
"('pho1', 'pro1', 'pro3', 'pro4', 'art1', 'art2', 'art3', 'art4')",0.509170305676856,0.29946743138058174,0.5760441292356187
"('pho1', 'pro2', 'pro3', 'pro4', 'art1', 'art2', 'art3', 'art4')",0.5080786026200873,0.295,0.557919621749409
"('pho2', 'pho3', 'pho4', 'pro1', 'pro2', 'pro3', 'pro4', 'art2')",0.5056768558951965,0.30359257797078565,0.6059889676910953
"('pho2', 'pho3', 'pho4', 'pro1', 'pro2', 'pro3', 'art1', 'art2')",0.5078602620087336,0.31180741306839893,0.6430260047281324
"('pho2', 'pho3', 'pho4', 'pro1', 'pro2', 'pro3', 'art1', 'art3')",0.5078602620087336,0.29315413691726167,0.5500394011032309
"('pho2', 'pho3', 'pho4', 'pro1', 'pro2', 'pro3', 'art2', 'art3')",0.5161572052401747,0.31611650485436893,0.6414499605988968
"('pho2', 'pho3', 'pho4', 'pro1', 'pro2', 'pro3', 'art2', 'art4')",0.5146288209606987,0.2999161073825503,0.5634357762017337
"('pho2', 'pho3', 'pho4', 'pro1', 'pro2', 'pro4', 'art1', 'art2')",0.5137554585152838,0.30946698488464597,0.6130811662726556
"('pho2', 'pho3', 'pho4', 'pro1', 'pro2', 'pro4', 'art1', 'art3')",0.5037117903930131,0.28436426116838487,0.5216706067769897
"('pho2', 'pho3', 'pho4', 'pro1', 'pro2', 'pro4', 'art2', 'art3')",0.5168122270742358,0.312549642573471,0.6201733648542159
"('pho2', 'pho3', 'pho4', 'pro1', 'pro2', 'pro4', 'art2', 'art4')",0.5209606986899563,0.3022659256092347,0.5571315996847912
"('pho2', 'pho3', 'pho4', 'pro1', 'pro2', 'pro4', 'art3', 'art4')",0.5109170305676856,0.2839341344014241,0.5027580772261623
"('pho2', 'pho3', 'pho4', 'pro1', 'pro2', 'art1', 'art2', 'art3')",0.5137554585152838,0.3196536144578313,0.6690307328605201
"('pho2', 'pho3', 'pho4', 'pro1', 'pro2', 'art1', 'art2', 'art4')",0.5183406113537118,0.30632492765605623,0.5839243498817966
"('pho2', 'pho3', 'pho4', 'pro1', 'pro2', 'art1', 'art3', 'art4')",0.5157205240174673,0.2880750334970969,0.508274231678487
"('pho2', 'pho3', 'pho4', 'pro1', 'pro2', 'art2', 'art3', 'art4')",0.5264192139737991,0.30670103092783507,0.5626477541371159
"('pho2', 'pho3', 'pho4', 'pro1', 'pro3', 'pro4', 'art1', 'art2')",0.5124454148471616,0.3048582995951417,0.5933806146572104
"('pho2', 'pho3', 'pho4', 'pro1', 'pro3', 'pro4', 'art1', 'art3')",0.517467248908297,0.28910802330793367,0.508274231678487
"('pho2', 'pho3', 'pho4', 'pro1', 'pro3', 'pro4', 'art1', 'art4')",0.5028384279475983,0.269019248395967,0.46256895193065406
"('pho2', 'pho3', 'pho4', 'pro1', 'pro3', 'pro4', 'art2', 'art3')",0.5244541484716158,0.31257731958762885,0.5973207249802994
"('pho2', 'pho3', 'pho4', 'pro1', 'pro3', 'pro4', 'art2', 'art4')",0.5194323144104803,0.29597197898423816,0.5327029156816391
"('pho2', 'pho3', 'pho4', 'pro1', 'pro3', 'pro4', 'art3', 'art4')",0.5085152838427948,0.2753888380603843,0.4743892828999212
"('pho2', 'pho3', 'pho4', 'pro1', 'pro3', 'art1', 'art2', 'art3')",0.5150655021834061,0.31776416539050534,0.6540583136327817
"('pho2', 'pho3', 'pho4', 'pro1', 'pro3', 'art1', 'art2', 'art4')",0.5231441048034935,0.305897327110734,0.5681639085894405
"('pho2', 'pho3', 'pho4', 'pro1', 'pro3', 'art1', 'art3', 'art4')",0.5194323144104803,0.2885662431941924,0.5011820330969267
"('pho2', 'pho3', 'pho4', 'pro1', 'pro3', 'art2', 'art3', 'art4')",0.5251091703056768,0.30423509075194466,0.5547675334909378
"('pho2', 'pho3', 'pho4', 'pro1', 'pro4', 'art1', 'art2', 'art3')",0.5194323144104803,0.3149324861000794,0.6249014972419228
"('pho2', 'pho3', 'pho4', 'pro1', 'pro4', 'art1', 'art2', 'art4')",0.5255458515283843,0.3026200873362445,0.5460992907801419
"('pho2', 'pho3', 'pho4', 'pro1', 'pro4', 'art1', 'art3', 'art4')",0.5157205240174673,0.281437125748503,0.48148148148148145
"('pho2', 'pho3', 'pho4', 'pro1', 'pro4', 'art2', 'art3', 'art4')",0.5314410480349345,0.3051976899155931,0.541371158392435
"('pho2', 'pho3', 'pho4', 'pro1', 'art1', 'art2', 'art3', 'art4')",0.5246724890829695,0.30843881856540084,0.5760441292356187
"('pho2', 'pho3', 'pho4', 'pro2', 'pro3', 'pro4', 'art1', 'art2')",0.5050218340611353,0.3055339049103663,0.6178092986603625
"('pho2', 'pho3', 'pho4', 'pro2', 'pro3', 'pro4', 'art2', 'art3')",0.5148471615720523,0.31321050568404546,0.6296296296296297
"('pho2', 'pho3', 'pho4', 'pro2', 'pro3', 'pro4', 'art2', 'art4')",0.5124454148471616,0.298494983277592,0.5626477541371159
"('pho2', 'pho3', 'pho4', 'pro2', 'pro3', 'pro4', 'art3', 'art4')",0.5024017467248908,0.27313566936208444,0.4791174152876281
"('pho2', 'pho3', 'pho4', 'pro2', 'pro3', 'art1', 'art2', 'art3')",0.5078602620087336,0.3203210507114192,0.6918833727344366
"('pho2', 'pho3', 'pho4', 'pro2', 'pro3', 'art1', 'art2', 'art4')",0.5185589519650655,0.31098546042003233,0.6067769897557131
"('pho2', 'pho3', 'pho4', 'pro2', 'pro3', 'art1', 'art3', 'art4')",0.5165938864628821,0.2900932918702799,0.5145784081954294
"('pho2', 'pho3', 'pho4', 'pro2', 'pro3', 'art2', 'art3', 'art4')",0.5262008733624454,0.30821626223925075,0.570527974783294
"('pho2', 'pho3', 'pho4', 'pro2', 'pro4', 'art1', 'art2', 'art3')",0.5111353711790393,0.31303006939090205,0.6398739164696612
"('pho2', 'pho3', 'pho4', 'pro2', 'pro4', 'art1', 'art2', 'art4')",0.5233624454148471,0.3095833333333333,0.5855003940110323
"('pho2', 'pho3', 'pho4', 'pro2', 'pro4', 'art1', 'art3', 'art4')",0.5104803493449782,0.2765273311897106,0.4743892828999212
"('pho2', 'pho3', 'pho4', 'pro2', 'pro4', 'art2', 'art3', 'art4')",0.5237991266375546,0.3025974025974026,0.5508274231678487
"('pho2', 'pho3', 'pho4', 'pro2', 'art1', 'art2', 'art3', 'art4')",0.5312227074235808,0.31738768718801996,0.6012608353033885
"('pho2', 'pho3', 'pho4', 'pro3', 'pro4', 'art1', 'art2', 'art3')",0.508296943231441,0.305807981035164,0.6099290780141844
"('pho2', 'pho3', 'pho4', 'pro3', 'pro4', 'art1', 'art2', 'art4')",0.5194323144104803,0.30017152658662094,0.5516154452324665
"('pho2', 'pho3', 'pho4', 'pro3', 'pro4', 'art1', 'art3', 'art4')",0.508296943231441,0.270004679457183,0.45468873128447596
"('pho2', 'pho3', 'pho4', 'pro3', 'pro4', 'art2', 'art3', 'art4')",0.5183406113537118,0.29586056644880177,0.5350669818754925
"('pho2', 'pho3', 'pho4', 'pro3', 'art1', 'art2', 'art3', 'art4')",0.5231441048034935,0.30881738403677395,0.582348305752561
"('pho2', 'pho3', 'pho4', 'pro4', 'art1', 'art2', 'art3', 'art4')",0.5259825327510917,0.3027121609798775,0.545311268715524
"('pho2', 'pho3', 'pro1', 'pro2', 'pro3', 'art1', 'art3', 'art4')",0.5024017467248908,0.279090113735783,0.5027580772261623
"('pho2', 'pho3', 'pro1', 'pro2', 'pro3', 'art2', 'art3', 'art4')",0.5089519650655022,0.3024193548387097,0.5910165484633569
"('pho2', 'pho3', 'pro1', 'pro2', 'pro4', 'art1', 'art2', 'art4')",0.505240174672489,0.300998003992016,0.5941686367218282
"('pho2', 'pho3', 'pro1', 'pro2', 'pro4', 'art1', 'art3', 'art4')",0.5013100436681223,0.2700498414136837,0.46966115051221435
"('pho2', 'pho3', 'pro1', 'pro2', 'pro4', 'art2', 'art3', 'art4')",0.5205240174672489,0.30807453416149067,0.5862884160756501
"('pho2', 'pho3', 'pro1', 'pro2', 'art1', 'art2', 'art3', 'art4')",0.5133187772925765,0.3135198135198135,0.6359338061465721
"('pho2', 'pho3', 'pro1', 'pro3', 'pro4', 'art2', 'art3', 'art4')",0.5078602620087336,0.29157850190435886,0.5429472025216706
"('pho2', 'pho3', 'pro1', 'pro3', 'art1', 'art2', 'art3', 'art4')",0.505240174672489,0.30147351652728,0.5965327029156816
"('pho2', 'pho3', 'pro1', 'pro4', 'art1', 'art2', 'art3', 'art4')",0.5087336244541485,0.2985626283367556,0.5728920409771474
"('pho2', 'pho3', 'pro2', 'pro3', 'pro4', 'art2', 'art3', 'art4')",0.5181222707423581,0.30093378607809845,0.5587076438140268
"('pho2', 'pho3', 'pro2', 'pro3', 'art1', 'art2', 'art3', 'art4')",0.505240174672489,0.3074546156817304,0.6272655634357762
"('pho2', 'pho3', 'pro2', 'pro4', 'art1', 'art2', 'art3', 'art4')",0.5163755458515283,0.3075671277461351,0.5957446808510638
"('pho2', 'pho3', 'pro3', 'pro4', 'art1', 'art2', 'art3', 'art4')",0.5024017467248908,0.29183841714756803,0.557919621749409
"('pho2', 'pho4', 'pro1', 'pro2', 'pro3', 'pro4', 'art1', 'art3')",0.5002183406113537,0.2774869109947644,0.5011820330969267
"('pho2', 'pho4', 'pro1', 'pro2', 'pro3', 'pro4', 'art2', 'art3')",0.5065502183406113,0.3054574008637613,0.6130811662726556
"('pho2', 'pho4', 'pro1', 'pro2', 'pro3', 'pro4', 'art2', 'art4')",0.5115720524017467,0.2935153583617747,0.5421591804570528
"('pho2', 'pho4', 'pro1', 'pro2', 'pro3', 'art1', 'art2', 'art3')",0.5054585152838428,0.31348314606741573,0.6595744680851063
"('pho2', 'pho4', 'pro1', 'pro2', 'pro3', 'art1', 'art2', 'art4')",0.5176855895196506,0.3056244830438379,0.582348305752561
"('pho2', 'pho4', 'pro1', 'pro2', 'pro3', 'art2', 'art3', 'art4')",0.5233624454148471,0.30335628227194494,0.5555555555555556
"('pho2', 'pho4', 'pro1', 'pro2', 'pro4', 'art1', 'art2', 'art3')",0.509825327510917,0.31216320246343343,0.6390858944050434
"('pho2', 'pho4', 'pro1', 'pro2', 'pro4', 'art1', 'art2', 'art4')",0.5146288209606987,0.3000838222967309,0.5642237982663515
"('pho2', 'pho4', 'pro1', 'pro2', 'pro4', 'art1', 'art3', 'art4')",0.514410480349345,0.27842227378190254,0.4728132387706856
"('pho2', 'pho4', 'pro1', 'pro2', 'pro4', 'art2', 'art3', 'art4')",0.522707423580786,0.29934354485776804,0.5390070921985816
"('pho2', 'pho4', 'pro1', 'pro2', 'art1', 'art2', 'art3', 'art4')",0.5283842794759825,0.31242105263157893,0.5847123719464145
"('pho2', 'pho4', 'pro1', 'pro3', 'pro4', 'art1', 'art2', 'art3')",0.511353711790393,0.3062774890043982,0.6036249014972419
"('pho2', 'pho4', 'pro1', 'pro3', 'pro4', 'art1', 'art2', 'art4')",0.5198689956331878,0.3009417808219178,0.55397951142632
"('pho2', 'pho4', 'pro1', 'pro3', 'pro4', 'art1', 'art3', 'art4')",0.5148471615720523,0.27826896230805026,0.47123719464145
"('pho2', 'pho4', 'pro1', 'pro3', 'pro4', 'art2', 'art3', 'art4')",0.5198689956331878,0.29569420035149385,0.5303388494877856
"('pho2', 'pho4', 'pro1', 'pro3', 'art1', 'art2', 'art3', 'art4')",0.5207423580786026,0.3021367521367521,0.5571315996847912
"('pho2', 'pho4', 'pro1', 'pro4', 'art1', 'art2', 'art3', 'art4')",0.5213973799126638,0.2994350282485876,0.5429472025216706
"('pho2', 'pho4', 'pro2', 'pro3', 'pro4', 'art1', 'art2', 'art3')",0.5002183406113537,0.3023255813953488,0.6146572104018913
"('pho2', 'pho4', 'pro2', 'pro3', 'pro4', 'art1', 'art2', 'art4')",0.5100436681222708,0.29763387297633875,0.5650118203309693
"('pho2', 'pho4', 'pro2', 'pro3', 'pro4', 'art1', 'art3', 'art4')",0.504585152838428,0.270852428964253,0.4657210401891253
"('pho2', 'pho4', 'pro2', 'pro3', 'pro4', 'art2', 'art3', 'art4')",0.5192139737991266,0.2956636005256242,0.5319148936170213
"('pho2', 'pho4', 'pro2', 'pro3', 'art1', 'art2', 'art3', 'art4')",0.5231441048034935,0.30945439400249897,0.5855003940110323
"('pho2', 'pho4', 'pro2', 'pro4', 'art1', 'art2', 'art3', 'art4')",0.524235807860262,0.30572160546541416,0.5642237982663515
"('pho2', 'pho4', 'pro3', 'pro4', 'art1', 'art2', 'art3', 'art4')",0.5137554585152838,0.2944206008583691,0.5405831363278172
"('pho2', 'pro1', 'pro2', 'pro3', 'pro4', 'art2', 'art3', 'art4')",0.5100436681222708,0.2954259336970206,0.5547675334909378
"('pho2', 'pro1', 'pro2', 'pro3', 'art1', 'art2', 'art3', 'art4')",0.5069868995633188,0.3033797216699801,0.6012608353033885
"('pho2', 'pro1', 'pro2', 'pro4', 'art1', 'art2', 'art3', 'art4')",0.5096069868995633,0.30085609457806767,0.5815602836879432
"('pho2', 'pro2', 'pro3', 'pro4', 'art1', 'art2', 'art3', 'art4')",0.5041484716157205,0.29433497536945813,0.5650118203309693
"('pho3', 'pho4', 'pro1', 'pro2', 'pro3', 'pro4', 'art2', 'art3')",0.503056768558952,0.30627164293959214,0.6272655634357762
"('pho3', 'pho4', 'pro1', 'pro2', 'pro3', 'pro4', 'art2', 'art4')",0.5078602620087336,0.29367406786761624,0.5524034672970843
"('pho3', 'pho4', 'pro1', 'pro2', 'pro3', 'pro4', 'art3', 'art4')",0.5032751091703057,0.2734234234234234,0.47832939322301027
"('pho3', 'pho4', 'pro1', 'pro2', 'pro3', 'art1', 'art2', 'art4')",0.5078602620087336,0.30197024527543226,0.5918045705279747
"('pho3', 'pho4', 'pro1', 'pro2', 'pro3', 'art1', 'art3', 'art4')",0.5109170305676856,0.28508189464364764,0.5074862096138691
"('pho3', 'pho4', 'pro1', 'pro2', 'pro3', 'art2', 'art3', 'art4')",0.5122270742358078,0.2988745310546061,0.5650118203309693
"('pho3', 'pho4', 'pro1', 'pro2', 'pro4', 'art1', 'art2', 'art4')",0.512882096069869,0.3010752688172043,0.5736800630417652
"('pho3', 'pho4', 'pro1', 'pro2', 'pro4', 'art1', 'art3', 'art4')",0.5100436681222708,0.2768878718535469,0.47675334909377465
"('pho3', 'pho4', 'pro1', 'pro2', 'pro4', 'art2', 'art3', 'art4')",0.5209606986899563,0.2984749455337691,0.5397951142631994
"('pho3', 'pho4', 'pro1', 'pro2', 'art1', 'art2', 'art3', 'art4')",0.5168122270742358,0.30655737704918035,0.5894405043341213
"('pho3', 'pho4', 'pro1', 'pro3', 'pro4', 'art1', 'art2', 'art4')",0.5080786026200873,0.2975308641975309,0.5697399527186762
"('pho3', 'pho4', 'pro1', 'pro3', 'pro4', 'art1', 'art3', 'art4')",0.5054585152838428,0.27547339945897203,0.48148148148148145
"('pho3', 'pho4', 'pro1', 'pro3', 'pro4', 'art2', 'art3', 'art4')",0.5150655021834061,0.29465056082830027,0.5382190701339638
"('pho3', 'pho4', 'pro1', 'pro3', 'art1', 'art2', 'art3', 'art4')",0.517467248908297,0.3072511265874642,0.5910165484633569
"('pho3', 'pho4', 'pro1', 'pro4', 'art1', 'art2', 'art3', 'art4')",0.5222707423580786,0.3043848446147297,0.5634357762017337
"('pho3', 'pho4', 'pro2', 'pro3', 'pro4', 'art1', 'art2', 'art4')",0.5065502183406113,0.30028214429665456,0.5870764381402679
"('pho3', 'pho4', 'pro2', 'pro3', 'pro4', 'art1', 'art3', 'art4')",0.5017467248908297,0.27174402884182064,0.475177304964539
"('pho3', 'pho4', 'pro2', 'pro3', 'pro4', 'art2', 'art3', 'art4')",0.5111353711790393,0.29466553767993225,0.5484633569739953
"('pho3', 'pho4', 'pro2', 'pro3', 'art1', 'art2', 'art3', 'art4')",0.5124454148471616,0.3076616121308859,0.607565011820331
"('pho3', 'pho4', 'pro2', 'pro4', 'art1', 'art2', 'art3', 'art4')",0.5200873362445415,0.3057298201589293,0.5760441292356187
"('pho3', 'pho4', 'pro3', 'pro4', 'art1', 'art2', 'art3', 'art4')",0.503056768558952,0.2921997523730912,0.557919621749409
"('pho3', 'pro1', 'pro2', 'pro4', 'art1', 'art2', 'art3', 'art4')",0.5039301310043668,0.29802658074909383,0.5831363278171788
"('pho4', 'pro1', 'pro2', 'pro3', 'pro4', 'art1', 'art2', 'art4')",0.508296943231441,0.29946960424316604,0.578408195429472
"('pho4', 'pro1', 'pro2', 'pro3', 'pro4', 'art1', 'art3', 'art4')",0.5050218340611353,0.2742081447963801,0.47754137115839246
"('pho4', 'pro1', 'pro2', 'pro3', 'pro4', 'art2', 'art3', 'art4')",0.5157205240174673,0.29608938547486036,0.5429472025216706
"('pho4', 'pro1', 'pro2', 'pro3', 'art1', 'art2', 'art3', 'art4')",0.5152838427947598,0.30599755201958384,0.5910165484633569
"('pho4', 'pro1', 'pro2', 'pro4', 'art1', 'art2', 'art3', 'art4')",0.5150655021834061,0.2989864864864865,0.557919621749409
"('pho4', 'pro1', 'pro3', 'pro4', 'art1', 'art2', 'art3', 'art4')",0.5080786026200873,0.29396984924623115,0.5531914893617021
"('pho4', 'pro2', 'pro3', 'pro4', 'art1', 'art2', 'art3', 'art4')",0.5096069868995633,0.29705027004570006,0.5634357762017337
"('pho1', 'pho2', 'pho3', 'pho4', 'pro1', 'pro2', 'pro3', 'pro4', 'art1')",0.5183406113537118,0.2843994477680626,0.48699763593380613
"('pho1', 'pho2', 'pho3', 'pho4', 'pro1', 'pro2', 'pro3', 'pro4', 'art2')",0.5244541484716158,0.3053533190578158,0.5618597320724981
"('pho1', 'pho2', 'pho3', 'pho4', 'pro1', 'pro2', 'pro3', 'pro4', 'art3')",0.5155021834061135,0.28448275862068967,0.4940898345153664
"('pho1', 'pho2', 'pho3', 'pho4', 'pro1', 'pro2', 'pro3', 'pro4', 'art4')",0.5026200873362445,0.2656758012076173,0.4507486209613869
"('pho1', 'pho2', 'pho3', 'pho4', 'pro1', 'pro2', 'pro3', 'art1', 'art2')",0.5279475982532751,0.31465338314653385,0.5973207249802994
"('pho1', 'pho2', 'pho3', 'pho4', 'pro1', 'pro2', 'pro3', 'art1', 'art3')",0.5235807860262008,0.294646873594242,0.5161544523246651
"('pho1', 'pho2', 'pho3', 'pho4', 'pro1', 'pro2', 'pro3', 'art1', 'art4')",0.5266375545851528,0.28807166430928804,0.48148148148148145
"('pho1', 'pho2', 'pho3', 'pho4', 'pro1', 'pro2', 'pro3', 'art2', 'art3')",0.5360262008733624,0.31771720613287907,0.5878644602048857
"('pho1', 'pho2', 'pho3', 'pho4', 'pro1', 'pro2', 'pro3', 'art2', 'art4')",0.5373362445414848,0.3109430604982206,0.5508274231678487
"('pho1', 'pho2', 'pho3', 'pho4', 'pro1', 'pro2', 'pro3', 'art3', 'art4')",0.5150655021834061,0.2783985102420857,0.47123719464145
"('pho1', 'pho2', 'pho3', 'pho4', 'pro1', 'pro2', 'pro4', 'art1', 'art2')",0.534061135371179,0.3146163737676811,0.578408195429472
"('pho1', 'pho2', 'pho3', 'pho4', 'pro1', 'pro2', 'pro4', 'art1', 'art3')",0.5233624454148471,0.2895948434622468,0.49566587864460204
"('pho1', 'pho2', 'pho3', 'pho4', 'pro1', 'pro2', 'pro4', 'art1', 'art4')",0.5264192139737991,0.28448275862068967,0.46808510638297873
"('pho1', 'pho2', 'pho3', 'pho4', 'pro1', 'pro2', 'pro4', 'art2', 'art3')",0.5432314410480349,0.32038411174159753,0.578408195429472
"('pho1', 'pho2', 'pho3', 'pho4', 'pro1', 'pro2', 'pro4', 'art2', 'art4')",0.5434497816593886,0.31536388140161725,0.5531914893617021
"('pho1', 'pho2', 'pho3', 'pho4', 'pro1', 'pro2', 'pro4', 'art3', 'art4')",0.5305676855895196,0.28832292167227297,0.4728132387706856
"('pho1', 'pho2', 'pho3', 'pho4', 'pro1', 'pro2', 'art1', 'art2', 'art3')",0.5377729257641921,0.32184873949579834,0.6036249014972419
"('pho1', 'pho2', 'pho3', 'pho4', 'pro1', 'pro2', 'art1', 'art2', 'art4')",0.5417030567685589,0.31798245614035087,0.5713159968479118
"('pho1', 'pho2', 'pho3', 'pho4', 'pro1', 'pro2', 'art1', 'art3', 'art4')",0.534061135371179,0.29236677868458955,0.4799054373522459
"('pho1', 'pho2', 'pho3', 'pho4', 'pro1', 'pro2', 'art2', 'art3', 'art4')",0.5506550218340611,0.31911966987620355,0.5484633569739953
"('pho1', 'pho2', 'pho3', 'pho4', 'pro1', 'pro3', 'pro4', 'art1', 'art2')",0.5331877729257642,0.3105102485826428,0.5610717100078803
"('pho1', 'pho2', 'pho3', 'pho4', 'pro1', 'pro3', 'pro4', 'art1', 'art3')",0.5331877729257642,0.29220468675274985,0.48148148148148145
"('pho1', 'pho2', 'pho3', 'pho4', 'pro1', 'pro3', 'pro4', 'art1', 'art4')",0.5279475982532751,0.28481927710843374,0.4657210401891253
"('pho1', 'pho2', 'pho3', 'pho4', 'pro1', 'pro3', 'pro4', 'art2', 'art3')",0.5417030567685589,0.31814198071866784,0.5721040189125296
"('pho1', 'pho2', 'pho3', 'pho4', 'pro1', 'pro3', 'pro4', 'art2', 'art4')",0.5368995633187773,0.3079350766456267,0.5382190701339638
"('pho1', 'pho2', 'pho3', 'pho4', 'pro1', 'pro3', 'pro4', 'art3', 'art4')",0.5213973799126638,0.2795031055900621,0.46099290780141844
"('pho1', 'pho2', 'pho3', 'pho4', 'pro1', 'pro3', 'art1', 'art2', 'art3')",0.5412663755458516,0.3246205733558179,0.6067769897557131
"('pho1', 'pho2', 'pho3', 'pho4', 'pro1', 'pro3', 'art1', 'art2', 'art4')",0.5467248908296943,0.3209054593874834,0.5697399527186762
"('pho1', 'pho2', 'pho3', 'pho4', 'pro1', 'pro3', 'art1', 'art3', 'art4')",0.5305676855895196,0.29073634204275534,0.48226950354609927
"('pho1', 'pho2', 'pho3', 'pho4', 'pro1', 'pro3', 'art2', 'art3', 'art4')",0.5430131004366813,0.31204379562043794,0.5390070921985816
"('pho1', 'pho2', 'pho3', 'pho4', 'pro1', 'pro4', 'art1', 'art2', 'art3')",0.5419213973799126,0.31986093003042154,0.5799842395587076
"('pho1', 'pho2', 'pho3', 'pho4', 'pro1', 'pro4', 'art1', 'art2', 'art4')",0.5425764192139738,0.315129811996419,0.5547675334909378
"('pho1', 'pho2', 'pho3', 'pho4', 'pro1', 'pro4', 'art1', 'art3', 'art4')",0.5421397379912664,0.2952522255192878,0.47044917257683216
"('pho1', 'pho2', 'pho3', 'pho4', 'pro1', 'pro4', 'art2', 'art3', 'art4')",0.5471615720524018,0.31629392971246006,0.5460992907801419
"('pho1', 'pho2', 'pho3', 'pho4', 'pro1', 'art1', 'art2', 'art3', 'art4')",0.5504366812227074,0.32475598935226263,0.5768321513002365
"('pho1', 'pho2', 'pho3', 'pho4', 'pro2', 'pro3', 'pro4', 'art1', 'art2')",0.5314410480349345,0.3155237694572991,0.5910165484633569
"('pho1', 'pho2', 'pho3', 'pho4', 'pro2', 'pro3', 'pro4', 'art1', 'art3')",0.5246724890829695,0.2913602941176471,0.4996059889676911
"('pho1', 'pho2', 'pho3', 'pho4', 'pro2', 'pro3', 'pro4', 'art1', 'art4')",0.5192139737991266,0.27452875785403574,0.44759653270291566
"('pho1', 'pho2', 'pho3', 'pho4', 'pro2', 'pro3', 'pro4', 'art2', 'art3')",0.5342794759825328,0.31331028522039756,0.5713159968479118
"('pho1', 'pho2', 'pho3', 'pho4', 'pro2', 'pro3', 'pro4', 'art2', 'art4')",0.5331877729257642,0.3093462044756472,0.5555555555555556
"('pho1', 'pho2', 'pho3', 'pho4', 'pro2', 'pro3', 'pro4', 'art3', 'art4')",0.5266375545851528,0.27933235149729996,0.44838455476753347
"('pho1', 'pho2', 'pho3', 'pho4', 'pro2', 'pro3', 'art1', 'art2', 'art3')",0.5305676855895196,0.32144304823672476,0.6249014972419228
"('pho1', 'pho2', 'pho3', 'pho4', 'pro2', 'pro3', 'art1', 'art2', 'art4')",0.5379912663755458,0.3178494623655914,0.582348305752561
"('pho1', 'pho2', 'pho3', 'pho4', 'pro2', 'pro3', 'art1', 'art3', 'art4')",0.5338427947598253,0.2943969610636277,0.48857368006304175
"('pho1', 'pho2', 'pho3', 'pho4', 'pro2', 'pro3', 'art2', 'art3', 'art4')",0.548471615720524,0.3176631675034231,0.5484633569739953
"('pho1', 'pho2', 'pho3', 'pho4', 'pro2', 'pro4', 'art1', 'art2', 'art3')",0.5373362445414848,0.32112794612794615,0.6012608353033885
"('pho1', 'pho2', 'pho3', 'pho4', 'pro2', 'pro4', 'art1', 'art2', 'art4')",0.5471615720524018,0.3219814241486068,0.5736800630417652
"('pho1', 'pho2', 'pho3', 'pho4', 'pro2', 'pro4', 'art1', 'art3', 'art4')",0.540174672489083,0.29064532266133064,0.4578408195429472
"('pho1', 'pho2', 'pho3', 'pho4', 'pro2', 'pro4', 'art2', 'art3', 'art4')",0.5465065502183406,0.3151875571820677,0.5429472025216706
"('pho1', 'pho2', 'pho3', 'pho4', 'pro2', 'art1', 'art2', 'art3', 'art4')",0.5502183406113537,0.32691466083150983,0.5886524822695035
"('pho1', 'pho2', 'pho3', 'pho4', 'pro3', 'pro4', 'art1', 'art2', 'art3')",0.5325327510917031,0.3122308354866494,0.5713159968479118
"('pho1', 'pho2', 'pho3', 'pho4', 'pro3', 'pro4', 'art1', 'art2', 'art4')",0.5430131004366813,0.3155774395702775,0.5555555555555556
"('pho1', 'pho2', 'pho3', 'pho4', 'pro3', 'pro4', 'art1', 'art3', 'art4')",0.5342794759825328,0.28635014836795253,0.4562647754137116
"('pho1', 'pho2', 'pho3', 'pho4', 'pro3', 'pro4', 'art2', 'art3', 'art4')",0.5353711790393013,0.30432801822323463,0.5263987391646966
"('pho1', 'pho2', 'pho3', 'pho4', 'pro3', 'art1', 'art2', 'art3', 'art4')",0.5460698689956331,0.3217429577464789,0.5760441292356187
"('pho1', 'pho2', 'pho3', 'pho4', 'pro4', 'art1', 'art2', 'art3', 'art4')",0.5462882096069869,0.3188535602328706,0.5610717100078803
"('pho1', 'pho2', 'pho3', 'pro1', 'pro2', 'pro3', 'pro4', 'art1', 'art2')",0.508296943231441,0.30221327967806844,0.5918045705279747
